"","long","lat","group","order","region","subregion"
"4029",-88.063606262207,36.5031394958496,16,4029,"kentucky",NA
"4030",-88.4818725585938,36.5088691711426,16,4030,"kentucky",NA
"4031",-88.5219802856445,36.5031394958496,16,4031,"kentucky",NA
"4032",-88.8141860961914,36.5088691711426,16,4032,"kentucky",NA
"4033",-88.8485641479492,36.5031394958496,16,4033,"kentucky",NA
"4034",-89.335578918457,36.5031394958496,16,4034,"kentucky",NA
"4035",-89.4043350219727,36.5031394958496,16,4035,"kentucky",NA
"4036",-89.3986053466797,36.4974136352539,16,4036,"kentucky",NA
"4037",-89.4043350219727,36.5031394958496,16,4037,"kentucky",NA
"4038",-89.3298492431641,36.6406517028809,16,4038,"kentucky",NA
"4039",-89.2954788208008,36.617733001709,16,4039,"kentucky",NA
"4040",-89.249641418457,36.5776252746582,16,4040,"kentucky",NA
"4041",-89.2209854125977,36.5661659240723,16,4041,"kentucky",NA
"4042",-89.1923370361328,36.5718955993652,16,4042,"kentucky",NA
"4043",-89.1694259643555,36.5833549499512,16,4043,"kentucky",NA
"4044",-89.1694259643555,36.6291923522949,16,4044,"kentucky",NA
"4045",-89.1636962890625,36.6521110534668,16,4045,"kentucky",NA
"4046",-89.152229309082,36.6750297546387,16,4046,"kentucky",NA
"4047",-89.1464996337891,36.6750297546387,16,4047,"kentucky",NA
"4048",-89.1293182373047,36.7094039916992,16,4048,"kentucky",NA
"4049",-89.1121292114258,36.7437858581543,16,4049,"kentucky",NA
"4050",-89.1063919067383,36.7437858581543,16,4050,"kentucky",NA
"4051",-89.1121292114258,36.7724304199219,16,4051,"kentucky",NA
"4052",-89.1121292114258,36.7896194458008,16,4052,"kentucky",NA
"4053",-89.1350402832031,36.8068084716797,16,4053,"kentucky",NA
"4054",-89.1464996337891,36.8125381469727,16,4054,"kentucky",NA
"4055",-89.1407699584961,36.8411865234375,16,4055,"kentucky",NA
"4056",-89.0892105102539,36.892749786377,16,4056,"kentucky",NA
"4057",-89.0892105102539,36.927131652832,16,4057,"kentucky",NA
"4058",-89.0892105102539,36.9672393798828,16,4058,"kentucky",NA
"4059",-89.0834808349609,36.9672393798828,16,4059,"kentucky",NA
"4060",-89.1063919067383,36.9844245910645,16,4060,"kentucky",NA
"4061",-89.1350402832031,36.9958839416504,16,4061,"kentucky",NA
"4062",-89.1751480102539,37.0016136169434,16,4062,"kentucky",NA
"4063",-89.1923370361328,37.0417213439941,16,4063,"kentucky",NA
"4064",-89.1808776855469,37.070369720459,16,4064,"kentucky",NA
"4065",-89.1464996337891,37.1219329833984,16,4065,"kentucky",NA
"4066",-89.1121292114258,37.1448516845703,16,4066,"kentucky",NA
"4067",-89.0949325561523,37.1906890869141,16,4067,"kentucky",NA
"4068",-89.0605545043945,37.2193412780762,16,4068,"kentucky",NA
"4069",-89.0147171020508,37.2365264892578,16,4069,"kentucky",NA
"4070",-88.9746170043945,37.2422561645508,16,4070,"kentucky",NA
"4071",-88.9345092773438,37.2365264892578,16,4071,"kentucky",NA
"4072",-88.8542938232422,37.2193412780762,16,4072,"kentucky",NA
"4073",-88.8141860961914,37.1964225769043,16,4073,"kentucky",NA
"4074",-88.7511672973633,37.1677703857422,16,4074,"kentucky",NA
"4075",-88.7339706420898,37.1563148498535,16,4075,"kentucky",NA
"4076",-88.6422958374023,37.1333961486816,16,4076,"kentucky",NA
"4077",-88.5850067138672,37.0990142822266,16,4077,"kentucky",NA
"4078",-88.5506286621094,37.0875587463379,16,4078,"kentucky",NA
"4079",-88.4990615844727,37.0818290710449,16,4079,"kentucky",NA
"4080",-88.4704132080078,37.0875587463379,16,4080,"kentucky",NA
"4081",-88.4532241821289,37.1333961486816,16,4081,"kentucky",NA
"4082",-88.4474945068359,37.1677703857422,16,4082,"kentucky",NA
"4083",-88.4532241821289,37.2021484375,16,4083,"kentucky",NA
"4084",-88.5047912597656,37.2537155151367,16,4084,"kentucky",NA
"4085",-88.516242980957,37.2766342163086,16,4085,"kentucky",NA
"4086",-88.5105209350586,37.3052825927734,16,4086,"kentucky",NA
"4087",-88.4876022338867,37.3339309692383,16,4087,"kentucky",NA
"4088",-88.4818725585938,37.3854942321777,16,4088,"kentucky",NA
"4089",-88.4704132080078,37.4084129333496,16,4089,"kentucky",NA
"4090",-88.4474945068359,37.4256019592285,16,4090,"kentucky",NA
"4091",-88.4016571044922,37.4313316345215,16,4091,"kentucky",NA
"4092",-88.3730087280273,37.4313316345215,16,4092,"kentucky",NA
"4093",-88.344367980957,37.4370613098145,16,4093,"kentucky",NA
"4094",-88.2641525268555,37.4599800109863,16,4094,"kentucky",NA
"4095",-88.1839370727539,37.4771690368652,16,4095,"kentucky",NA
"4096",-88.1151809692383,37.4828987121582,16,4096,"kentucky",NA
"4097",-88.0865325927734,37.4943580627441,16,4097,"kentucky",NA
"4098",-88.0808029174805,37.5058174133301,16,4098,"kentucky",NA
"4099",-88.1037216186523,37.5459251403809,16,4099,"kentucky",NA
"4100",-88.1266403198242,37.5860328674316,16,4100,"kentucky",NA
"4101",-88.161018371582,37.6318664550781,16,4101,"kentucky",NA
"4102",-88.161018371582,37.6719779968262,16,4102,"kentucky",NA
"4103",-88.1438293457031,37.7006225585938,16,4103,"kentucky",NA
"4104",-88.0979919433594,37.7292709350586,16,4104,"kentucky",NA
"4105",-88.0464248657227,37.7636489868164,16,4105,"kentucky",NA
"4106",-88.0235061645508,37.7922973632812,16,4106,"kentucky",NA
"4107",-88.0005874633789,37.7922973632812,16,4107,"kentucky",NA
"4108",-87.9547500610352,37.7865676879883,16,4108,"kentucky",NA
"4109",-87.9432907104492,37.7922973632812,16,4109,"kentucky",NA
"4110",-87.9203720092773,37.7922973632812,16,4110,"kentucky",NA
"4111",-87.9089126586914,37.8037567138672,16,4111,"kentucky",NA
"4112",-87.9031829833984,37.832405090332,16,4112,"kentucky",NA
"4113",-87.9089126586914,37.8495941162109,16,4113,"kentucky",NA
"4114",-87.9203720092773,37.8667793273926,16,4114,"kentucky",NA
"4115",-87.9203720092773,37.8896980285645,16,4115,"kentucky",NA
"4116",-87.9146423339844,37.9068870544434,16,4116,"kentucky",NA
"4117",-87.8974609375,37.9240760803223,16,4117,"kentucky",NA
"4118",-87.8745346069336,37.9240760803223,16,4118,"kentucky",NA
"4119",-87.8401565551758,37.9011573791504,16,4119,"kentucky",NA
"4120",-87.8172378540039,37.8896980285645,16,4120,"kentucky",NA
"4121",-87.794319152832,37.8896980285645,16,4121,"kentucky",NA
"4122",-87.7255706787109,37.9068870544434,16,4122,"kentucky",NA
"4123",-87.7026443481445,37.9068870544434,16,4123,"kentucky",NA
"4124",-87.6797332763672,37.8839683532715,16,4124,"kentucky",NA
"4125",-87.6854629516602,37.8438606262207,16,4125,"kentucky",NA
"4126",-87.6625442504883,37.832405090332,16,4126,"kentucky",NA
"4127",-87.6396255493164,37.832405090332,16,4127,"kentucky",NA
"4128",-87.610969543457,37.8495941162109,16,4128,"kentucky",NA
"4129",-87.5995178222656,37.8782386779785,16,4129,"kentucky",NA
"4130",-87.5995178222656,37.9011573791504,16,4130,"kentucky",NA
"4131",-87.610969543457,37.9298057556152,16,4131,"kentucky",NA
"4132",-87.6052474975586,37.964183807373,16,4132,"kentucky",NA
"4133",-87.5765991210938,37.964183807373,16,4133,"kentucky",NA
"4134",-87.5536804199219,37.9355354309082,16,4134,"kentucky",NA
"4135",-87.53076171875,37.9240760803223,16,4135,"kentucky",NA
"4136",-87.4906539916992,37.9240760803223,16,4136,"kentucky",NA
"4137",-87.4734649658203,37.9298057556152,16,4137,"kentucky",NA
"4138",-87.4562759399414,37.9412651062012,16,4138,"kentucky",NA
"4139",-87.439094543457,37.9355354309082,16,4139,"kentucky",NA
"4140",-87.3817901611328,37.9298057556152,16,4140,"kentucky",NA
"4141",-87.341682434082,37.9126167297363,16,4141,"kentucky",NA
"4142",-87.3130416870117,37.9068870544434,16,4142,"kentucky",NA
"4143",-87.3015823364258,37.8954315185547,16,4143,"kentucky",NA
"4144",-87.2328262329102,37.8495941162109,16,4144,"kentucky",NA
"4145",-87.1640701293945,37.8381309509277,16,4145,"kentucky",NA
"4146",-87.1411514282227,37.8266754150391,16,4146,"kentucky",NA
"4147",-87.1239624023438,37.7922973632812,16,4147,"kentucky",NA
"4148",-87.1010437011719,37.7922973632812,16,4148,"kentucky",NA
"4149",-87.083854675293,37.7922973632812,16,4149,"kentucky",NA
"4150",-87.0609359741211,37.8495941162109,16,4150,"kentucky",NA
"4151",-87.0265579223633,37.9068870544434,16,4151,"kentucky",NA
"4152",-87.0093688964844,37.9183502197266,16,4152,"kentucky",NA
"4153",-86.9807205200195,37.9355354309082,16,4153,"kentucky",NA
"4154",-86.9291534423828,37.9527244567871,16,4154,"kentucky",NA
"4155",-86.889045715332,37.9584541320801,16,4155,"kentucky",NA
"4156",-86.8489456176758,37.9871025085449,16,4156,"kentucky",NA
"4157",-86.803108215332,37.9928321838379,16,4157,"kentucky",NA
"4158",-86.7916412353516,37.9813690185547,16,4158,"kentucky",NA
"4159",-86.7343521118164,37.9126167297363,16,4159,"kentucky",NA
"4160",-86.7114334106445,37.9068870544434,16,4160,"kentucky",NA
"4161",-86.6827850341797,37.9183502197266,16,4161,"kentucky",NA
"4162",-86.6541366577148,37.9183502197266,16,4162,"kentucky",NA
"4163",-86.6541366577148,37.8896980285645,16,4163,"kentucky",NA
"4164",-86.6541366577148,37.8667793273926,16,4164,"kentucky",NA
"4165",-86.631217956543,37.8495941162109,16,4165,"kentucky",NA
"4166",-86.6025695800781,37.8725128173828,16,4166,"kentucky",NA
"4167",-86.5911102294922,37.9355354309082,16,4167,"kentucky",NA
"4168",-86.533821105957,37.9355354309082,16,4168,"kentucky",NA
"4169",-86.5166244506836,37.9584541320801,16,4169,"kentucky",NA
"4170",-86.533821105957,38.0042877197266,16,4170,"kentucky",NA
"4171",-86.5108947753906,38.0443954467773,16,4171,"kentucky",NA
"4172",-86.4879837036133,38.0501251220703,16,4172,"kentucky",NA
"4173",-86.4536056518555,38.0501251220703,16,4173,"kentucky",NA
"4174",-86.4478759765625,38.0730438232422,16,4174,"kentucky",NA
"4175",-86.4765167236328,38.113151550293,16,4175,"kentucky",NA
"4176",-86.4707870483398,38.1303405761719,16,4176,"kentucky",NA
"4177",-86.4536056518555,38.1360702514648,16,4177,"kentucky",NA
"4178",-86.3848419189453,38.1188812255859,16,4178,"kentucky",NA
"4179",-86.3275527954102,38.1360702514648,16,4179,"kentucky",NA
"4180",-86.3676605224609,38.1532592773438,16,4180,"kentucky",NA
"4181",-86.3848419189453,38.1704483032227,16,4181,"kentucky",NA
"4182",-86.3733901977539,38.1933670043945,16,4182,"kentucky",NA
"4183",-86.3332824707031,38.1990966796875,16,4183,"kentucky",NA
"4184",-86.3218231201172,38.1990966796875,16,4184,"kentucky",NA
"4185",-86.2988967895508,38.1933670043945,16,4185,"kentucky",NA
"4186",-86.2931747436523,38.1704483032227,16,4186,"kentucky",NA
"4187",-86.2759857177734,38.1417999267578,16,4187,"kentucky",NA
"4188",-86.2759857177734,38.0959625244141,16,4188,"kentucky",NA
"4189",-86.2645263671875,38.0615882873535,16,4189,"kentucky",NA
"4190",-86.2358779907227,38.0443954467773,16,4190,"kentucky",NA
"4191",-86.1957702636719,38.0272064208984,16,4191,"kentucky",NA
"4192",-86.1442031860352,38.0157508850098,16,4192,"kentucky",NA
"4193",-86.1040954589844,38.0157508850098,16,4193,"kentucky",NA
"4194",-86.0639877319336,37.9871025085449,16,4194,"kentucky",NA
"4195",-86.0467987060547,37.9928321838379,16,4195,"kentucky",NA
"4196",-86.0238800048828,38.0100212097168,16,4196,"kentucky",NA
"4197",-85.9895095825195,38.0157508850098,16,4197,"kentucky",NA
"4198",-85.9608612060547,38.0100212097168,16,4198,"kentucky",NA
"4199",-85.9322052001953,38.0386695861816,16,4199,"kentucky",NA
"4200",-85.9150238037109,38.0787773132324,16,4200,"kentucky",NA
"4201",-85.9150238037109,38.1016960144043,16,4201,"kentucky",NA
"4202",-85.9150238037109,38.1417999267578,16,4202,"kentucky",NA
"4203",-85.8921051025391,38.1819076538086,16,4203,"kentucky",NA
"4204",-85.8577270507812,38.2162857055664,16,4204,"kentucky",NA
"4205",-85.8405380249023,38.2563934326172,16,4205,"kentucky",NA
"4206",-85.8061599731445,38.285041809082,16,4206,"kentucky",NA
"4207",-85.7775115966797,38.2907676696777,16,4207,"kentucky",NA
"4208",-85.7374038696289,38.2735786437988,16,4208,"kentucky",NA
"4209",-85.6571884155273,38.3251495361328,16,4209,"kentucky",NA
"4210",-85.6399993896484,38.3709869384766,16,4210,"kentucky",NA
"4211",-85.628547668457,38.3996315002441,16,4211,"kentucky",NA
"4212",-85.6170806884766,38.428279876709,16,4212,"kentucky",NA
"4213",-85.5884399414062,38.4511985778809,16,4213,"kentucky",NA
"4214",-85.5139465332031,38.4626579284668,16,4214,"kentucky",NA
"4215",-85.4738388061523,38.5084953308105,16,4215,"kentucky",NA
"4216",-85.450927734375,38.5256805419922,16,4216,"kentucky",NA
"4217",-85.4280090332031,38.5428695678711,16,4217,"kentucky",NA
"4218",-85.4394683837891,38.5829772949219,16,4218,"kentucky",NA
"4219",-85.456657409668,38.6460037231445,16,4219,"kentucky",NA
"4220",-85.456657409668,38.6803817749023,16,4220,"kentucky",NA
"4221",-85.4280090332031,38.7204895019531,16,4221,"kentucky",NA
"4222",-85.3879013061523,38.7319450378418,16,4222,"kentucky",NA
"4223",-85.3535232543945,38.737678527832,16,4223,"kentucky",NA
"4224",-85.3363342285156,38.7434043884277,16,4224,"kentucky",NA
"4225",-85.2904968261719,38.7434043884277,16,4225,"kentucky",NA
"4226",-85.267578125,38.737678527832,16,4226,"kentucky",NA
"4227",-85.2332000732422,38.703296661377,16,4227,"kentucky",NA
"4228",-85.1988220214844,38.6975708007812,16,4228,"kentucky",NA
"4229",-85.181640625,38.686107635498,16,4229,"kentucky",NA
"4230",-85.1529846191406,38.6975708007812,16,4230,"kentucky",NA
"4231",-85.0613098144531,38.7491340637207,16,4231,"kentucky",NA
"4232",-85.0383987426758,38.7605972290039,16,4232,"kentucky",NA
"4233",-84.998291015625,38.7777824401855,16,4233,"kentucky",NA
"4234",-84.9066162109375,38.7777824401855,16,4234,"kentucky",NA
"4235",-84.8264007568359,38.7777824401855,16,4235,"kentucky",NA
"4236",-84.81494140625,38.7892417907715,16,4236,"kentucky",NA
"4237",-84.8092193603516,38.8007011413574,16,4237,"kentucky",NA
"4238",-84.8321304321289,38.8350791931152,16,4238,"kentucky",NA
"4239",-84.8321304321289,38.8579978942871,16,4239,"kentucky",NA
"4240",-84.8092193603516,38.8637275695801,16,4240,"kentucky",NA
"4241",-84.7977523803711,38.875186920166,16,4241,"kentucky",NA
"4242",-84.820671081543,38.8923759460449,16,4242,"kentucky",NA
"4243",-84.8722381591797,38.9095611572266,16,4243,"kentucky",NA
"4244",-84.8836975097656,38.9324798583984,16,4244,"kentucky",NA
"4245",-84.8550491333008,38.9611320495605,16,4245,"kentucky",NA
"4246",-84.8550491333008,38.9840507507324,16,4246,"kentucky",NA
"4247",-84.8607788085938,39.0069694519043,16,4247,"kentucky",NA
"4248",-84.8894271850586,39.0298881530762,16,4248,"kentucky",NA
"4249",-84.8951568603516,39.0470733642578,16,4249,"kentucky",NA
"4250",-84.8722381591797,39.0814514160156,16,4250,"kentucky",NA
"4251",-84.820671081543,39.1158256530762,16,4251,"kentucky",NA
"4252",-84.7805633544922,39.1330184936523,16,4252,"kentucky",NA
"4253",-84.7461853027344,39.1330184936523,16,4253,"kentucky",NA
"4254",-84.7118072509766,39.1100997924805,16,4254,"kentucky",NA
"4255",-84.6659698486328,39.0929069519043,16,4255,"kentucky",NA
"4256",-84.6258697509766,39.0814514160156,16,4256,"kentucky",NA
"4257",-84.5685653686523,39.0871810913086,16,4257,"kentucky",NA
"4258",-84.5112762451172,39.1043701171875,16,4258,"kentucky",NA
"4259",-84.4768981933594,39.1215591430664,16,4259,"kentucky",NA
"4260",-84.4539794921875,39.1215591430664,16,4260,"kentucky",NA
"4261",-84.4310607910156,39.1100997924805,16,4261,"kentucky",NA
"4262",-84.4196014404297,39.0814514160156,16,4262,"kentucky",NA
"4263",-84.3909530639648,39.0642623901367,16,4263,"kentucky",NA
"4264",-84.3451156616211,39.0413436889648,16,4264,"kentucky",NA
"4265",-84.3107452392578,39.0241546630859,16,4265,"kentucky",NA
"4266",-84.2992782592773,39.0012359619141,16,4266,"kentucky",NA
"4267",-84.2820892333984,38.9725875854492,16,4267,"kentucky",NA
"4268",-84.2534408569336,38.9324798583984,16,4268,"kentucky",NA
"4269",-84.2305297851562,38.8923759460449,16,4269,"kentucky",NA
"4270",-84.2305297851562,38.869457244873,16,4270,"kentucky",NA
"4271",-84.2305297851562,38.8350791931152,16,4271,"kentucky",NA
"4272",-84.1560363769531,38.8121604919434,16,4272,"kentucky",NA
"4273",-84.087287902832,38.7949714660645,16,4273,"kentucky",NA
"4274",-84.0529098510742,38.7949714660645,16,4274,"kentucky",NA
"4275",-83.9669647216797,38.8007011413574,16,4275,"kentucky",NA
"4276",-83.9268569946289,38.7777824401855,16,4276,"kentucky",NA
"4277",-83.9039459228516,38.7720527648926,16,4277,"kentucky",NA
"4278",-83.8695602416992,38.7605972290039,16,4278,"kentucky",NA
"4279",-83.8351821899414,38.7204895019531,16,4279,"kentucky",NA
"4280",-83.7664337158203,38.6746520996094,16,4280,"kentucky",NA
"4281",-83.7091293334961,38.6631889343262,16,4281,"kentucky",NA
"4282",-83.6690216064453,38.6517333984375,16,4282,"kentucky",NA
"4283",-83.646110534668,38.6631889343262,16,4283,"kentucky",NA
"4284",-83.6174621582031,38.6975708007812,16,4284,"kentucky",NA
"4285",-83.5257873535156,38.7147598266602,16,4285,"kentucky",NA
"4286",-83.4455718994141,38.6918411254883,16,4286,"kentucky",NA
"4287",-83.37109375,38.6746520996094,16,4287,"kentucky",NA
"4288",-83.3195266723633,38.6402702331543,16,4288,"kentucky",NA
"4289",-83.2908706665039,38.6230850219727,16,4289,"kentucky",NA
"4290",-83.2507629394531,38.6402702331543,16,4290,"kentucky",NA
"4291",-83.1992034912109,38.6460037231445,16,4291,"kentucky",NA
"4292",-83.1361770629883,38.6402702331543,16,4292,"kentucky",NA
"4293",-83.1017990112305,38.686107635498,16,4293,"kentucky",NA
"4294",-83.0158538818359,38.7204895019531,16,4294,"kentucky",NA
"4295",-82.9241790771484,38.7605972290039,16,4295,"kentucky",NA
"4296",-82.8898010253906,38.7548637390137,16,4296,"kentucky",NA
"4297",-82.8668899536133,38.6975708007812,16,4297,"kentucky",NA
"4298",-82.8496932983398,38.6689224243164,16,4298,"kentucky",NA
"4299",-82.8439636230469,38.6173553466797,16,4299,"kentucky",NA
"4300",-82.7981262207031,38.5944366455078,16,4300,"kentucky",NA
"4301",-82.7007293701172,38.565788269043,16,4301,"kentucky",NA
"4302",-82.6377029418945,38.5199508666992,16,4302,"kentucky",NA
"4303",-82.6147842407227,38.4855766296387,16,4303,"kentucky",NA
"4304",-82.5861358642578,38.4511985778809,16,4304,"kentucky",NA
"4305",-82.5746765136719,38.4397392272949,16,4305,"kentucky",NA
"4306",-82.5689468383789,38.428279876709,16,4306,"kentucky",NA
"4308",-94.051025390625,33.0367469787598,17,4308,"louisiana",NA
"4309",-93.8332977294922,33.0252876281738,17,4309,"louisiana",NA
"4310",-93.5239028930664,33.0195579528809,17,4310,"louisiana",NA
"4311",-93.4895248413086,33.0195579528809,17,4311,"louisiana",NA
"4312",-93.2374267578125,33.0195579528809,17,4312,"louisiana",NA
"4313",-92.9910507202148,33.0195579528809,17,4313,"louisiana",NA
"4314",-92.7274856567383,33.0138282775879,17,4314,"louisiana",NA
"4315",-92.0857772827148,33.002368927002,17,4315,"louisiana",NA
"4316",-92.062858581543,33.002368927002,17,4316,"louisiana",NA
"4317",-91.4669799804688,33.002368927002,17,4317,"louisiana",NA
"4318",-91.4440612792969,33.002368927002,17,4318,"louisiana",NA
"4319",-91.2893676757812,33.002368927002,17,4319,"louisiana",NA
"4320",-91.1919555664062,32.996639251709,17,4320,"louisiana",NA
"4321",-91.2091522216797,32.9794540405273,17,4321,"louisiana",NA
"4322",-91.2148818969727,32.9278831481934,17,4322,"louisiana",NA
"4323",-91.2034225463867,32.9106979370117,17,4323,"louisiana",NA
"4324",-91.1805038452148,32.8992347717285,17,4324,"louisiana",NA
"4325",-91.146125793457,32.9164276123047,17,4325,"louisiana",NA
"4326",-91.1289367675781,32.9450721740723,17,4326,"louisiana",NA
"4327",-91.1117477416992,32.9565353393555,17,4327,"louisiana",NA
"4328",-91.0773696899414,32.9393424987793,17,4328,"louisiana",NA
"4329",-91.0888290405273,32.9221534729004,17,4329,"louisiana",NA
"4330",-91.1060180664062,32.8877792358398,17,4330,"louisiana",NA
"4331",-91.15185546875,32.8247528076172,17,4331,"louisiana",NA
"4332",-91.157585144043,32.7961044311523,17,4332,"louisiana",NA
"4333",-91.146125793457,32.7674560546875,17,4333,"louisiana",NA
"4334",-91.1174774169922,32.7502670288086,17,4334,"louisiana",NA
"4335",-91.0716400146484,32.7502670288086,17,4335,"louisiana",NA
"4336",-91.0716400146484,32.7388076782227,17,4336,"louisiana",NA
"4337",-91.0716400146484,32.7101631164551,17,4337,"louisiana",NA
"4338",-91.0945587158203,32.7044296264648,17,4338,"louisiana",NA
"4339",-91.1346664428711,32.6872444152832,17,4339,"louisiana",NA
"4340",-91.146125793457,32.6700553894043,17,4340,"louisiana",NA
"4341",-91.146125793457,32.6127548217773,17,4341,"louisiana",NA
"4342",-91.1289367675781,32.6070289611816,17,4342,"louisiana",NA
"4343",-91.1002883911133,32.6242179870605,17,4343,"louisiana",NA
"4344",-91.0544509887695,32.6356735229492,17,4344,"louisiana",NA
"4345",-91.0258102416992,32.6299476623535,17,4345,"louisiana",NA
"4346",-91.0200805664062,32.6184883117676,17,4346,"louisiana",NA
"4347",-91.0258102416992,32.5955696105957,17,4347,"louisiana",NA
"4348",-91.0601806640625,32.5726509094238,17,4348,"louisiana",NA
"4349",-91.06591796875,32.5611915588379,17,4349,"louisiana",NA
"4350",-91.0372619628906,32.538272857666,17,4350,"louisiana",NA
"4351",-91.0028839111328,32.5096244812012,17,4351,"louisiana",NA
"4352",-91.0086135864258,32.4924354553223,17,4352,"louisiana",NA
"4353",-91.0258102416992,32.4809799194336,17,4353,"louisiana",NA
"4354",-91.0945587158203,32.532543182373,17,4354,"louisiana",NA
"4355",-91.1174774169922,32.5268173217773,17,4355,"louisiana",NA
"4356",-91.1174774169922,32.5038986206055,17,4356,"louisiana",NA
"4357",-91.1002883911133,32.4752464294434,17,4357,"louisiana",NA
"4358",-91.0716400146484,32.4637908935547,17,4358,"louisiana",NA
"4359",-91.0372619628906,32.4580612182617,17,4359,"louisiana",NA
"4360",-91.0258102416992,32.4465980529785,17,4360,"louisiana",NA
"4361",-91.0200805664062,32.3835716247559,17,4361,"louisiana",NA
"4362",-90.9742431640625,32.3549270629883,17,4362,"louisiana",NA
"4363",-90.9226684570312,32.3434677124023,17,4363,"louisiana",NA
"4364",-90.9112091064453,32.3320083618164,17,4364,"louisiana",NA
"4365",-90.9284057617188,32.3033599853516,17,4365,"louisiana",NA
"4366",-90.9513168334961,32.2747116088867,17,4366,"louisiana",NA
"4367",-90.962776184082,32.228874206543,17,4367,"louisiana",NA
"4368",-90.9857025146484,32.22314453125,17,4368,"louisiana",NA
"4369",-91.1002883911133,32.2174186706543,17,4369,"louisiana",NA
"4370",-91.1174774169922,32.2174186706543,17,4370,"louisiana",NA
"4371",-91.1403961181641,32.2174186706543,17,4371,"louisiana",NA
"4372",-91.1690444946289,32.2116889953613,17,4372,"louisiana",NA
"4373",-91.1747741699219,32.1658515930176,17,4373,"louisiana",NA
"4374",-91.1690444946289,32.1486625671387,17,4374,"louisiana",NA
"4375",-91.1232070922852,32.1314735412598,17,4375,"louisiana",NA
"4376",-91.1002883911133,32.1257438659668,17,4376,"louisiana",NA
"4377",-91.0258102416992,32.1658515930176,17,4377,"louisiana",NA
"4378",-91.0143432617188,32.1944999694824,17,4378,"louisiana",NA
"4379",-90.9857025146484,32.1887702941895,17,4379,"louisiana",NA
"4380",-90.9570465087891,32.1715812683105,17,4380,"louisiana",NA
"4381",-90.9742431640625,32.1486625671387,17,4381,"louisiana",NA
"4382",-91.0028839111328,32.1314735412598,17,4382,"louisiana",NA
"4383",-91.0200805664062,32.1085548400879,17,4383,"louisiana",NA
"4384",-91.0429916381836,32.085636138916,17,4384,"louisiana",NA
"4385",-91.06591796875,32.0741806030273,17,4385,"louisiana",NA
"4386",-91.1117477416992,32.0741806030273,17,4386,"louisiana",NA
"4387",-91.1289367675781,32.0741806030273,17,4387,"louisiana",NA
"4388",-91.1289367675781,32.0627174377441,17,4388,"louisiana",NA
"4389",-91.1117477416992,32.0455284118652,17,4389,"louisiana",NA
"4390",-91.0945587158203,32.0168800354004,17,4390,"louisiana",NA
"4391",-91.1117477416992,32.0054244995117,17,4391,"louisiana",NA
"4392",-91.157585144043,31.9882354736328,17,4392,"louisiana",NA
"4393",-91.1862335205078,31.9423980712891,17,4393,"louisiana",NA
"4394",-91.2091522216797,31.9194793701172,17,4394,"louisiana",NA
"4395",-91.2320709228516,31.8965606689453,17,4395,"louisiana",NA
"4396",-91.23779296875,31.8793716430664,17,4396,"louisiana",NA
"4397",-91.2320709228516,31.8621845245361,17,4397,"louisiana",NA
"4398",-91.2263412475586,31.8449954986572,17,4398,"louisiana",NA
"4399",-91.2721786499023,31.8449954986572,17,4399,"louisiana",NA
"4400",-91.3065567016602,31.8564529418945,17,4400,"louisiana",NA
"4401",-91.3294677734375,31.8449954986572,17,4401,"louisiana",NA
"4402",-91.3466644287109,31.8392658233643,17,4402,"louisiana",NA
"4403",-91.3523941040039,31.7991580963135,17,4403,"louisiana",NA
"4404",-91.3294677734375,31.7876968383789,17,4404,"louisiana",NA
"4405",-91.2836303710938,31.7762393951416,17,4405,"louisiana",NA
"4406",-91.2664489746094,31.7590503692627,17,4406,"louisiana",NA
"4407",-91.3180084228516,31.7475910186768,17,4407,"louisiana",NA
"4408",-91.3638458251953,31.7475910186768,17,4408,"louisiana",NA
"4409",-91.3867721557617,31.7246723175049,17,4409,"louisiana",NA
"4410",-91.4039535522461,31.6960258483887,17,4410,"louisiana",NA
"4411",-91.3982238769531,31.6616497039795,17,4411,"louisiana",NA
"4412",-91.4096832275391,31.632999420166,17,4412,"louisiana",NA
"4413",-91.4727172851562,31.6444568634033,17,4413,"louisiana",NA
"4414",-91.4898986816406,31.632999420166,17,4414,"louisiana",NA
"4415",-91.5013580322266,31.6158123016357,17,4415,"louisiana",NA
"4416",-91.4898986816406,31.6043510437012,17,4416,"louisiana",NA
"4417",-91.4326095581055,31.6043510437012,17,4417,"louisiana",NA
"4418",-91.415412902832,31.5871620178223,17,4418,"louisiana",NA
"4419",-91.415412902832,31.569974899292,17,4419,"louisiana",NA
"4420",-91.4326095581055,31.5585174560547,17,4420,"louisiana",NA
"4421",-91.5013580322266,31.5355987548828,17,4421,"louisiana",NA
"4422",-91.5128173828125,31.4840297698975,17,4422,"louisiana",NA
"4423",-91.4898986816406,31.4496536254883,17,4423,"louisiana",NA
"4424",-91.4669799804688,31.4267349243164,17,4424,"louisiana",NA
"4425",-91.4727172851562,31.3980865478516,17,4425,"louisiana",NA
"4426",-91.5070877075195,31.4038162231445,17,4426,"louisiana",NA
"4427",-91.5471954345703,31.4210052490234,17,4427,"louisiana",NA
"4428",-91.5586547851562,31.3980865478516,17,4428,"louisiana",NA
"4429",-91.5586547851562,31.3694400787354,17,4429,"louisiana",NA
"4430",-91.5242767333984,31.3350601196289,17,4430,"louisiana",NA
"4431",-91.5300064086914,31.2834949493408,17,4431,"louisiana",NA
