"index","Store","Date","Temperature","Fuel_Price","IsHoliday"
"2020",12,"2010-06-04",81.39,2.941,FALSE
"2021",12,"2010-06-11",90.84,2.949,FALSE
"2022",12,"2010-06-18",81.06,3.043,FALSE
"2023",12,"2010-06-25",87.27,3.084,FALSE
"2024",12,"2010-07-02",91.98,3.105,FALSE
"2025",12,"2010-07-09",90.37,3.1,FALSE
"2026",12,"2010-07-16",97.18,3.094,FALSE
"2027",12,"2010-07-23",99.22,3.112,FALSE
"2028",12,"2010-07-30",96.31,3.017,FALSE
"2029",12,"2010-08-06",92.95,3.123,FALSE
"2030",12,"2010-08-13",87.01,3.159,FALSE
"2031",12,"2010-08-20",92.81,3.041,FALSE
"2032",12,"2010-08-27",93.19,3.129,FALSE
"2033",12,"2010-09-03",83.12,3.087,FALSE
"2034",12,"2010-09-10",83.63,3.044,TRUE
"2035",12,"2010-09-17",82.45,3.028,FALSE
"2036",12,"2010-09-24",81.77,2.939,FALSE
"2037",12,"2010-10-01",85.2,3.001,FALSE
"2038",12,"2010-10-08",71.82,3.013,FALSE
"2039",12,"2010-10-15",75,2.976,FALSE
"2040",12,"2010-10-22",68.85,3.014,FALSE
"2041",12,"2010-10-29",61.09,3.016,FALSE
"2042",12,"2010-11-05",65.49,3.129,FALSE
"2043",12,"2010-11-12",57.79,3.13,FALSE
"2044",12,"2010-11-19",58.18,3.161,FALSE
"2045",12,"2010-11-26",47.66,3.162,TRUE
"2046",12,"2010-12-03",43.33,3.041,FALSE
"2047",12,"2010-12-10",50.01,3.203,FALSE
"2048",12,"2010-12-17",52.77,3.236,FALSE
"2049",12,"2010-12-24",52.02,3.236,FALSE
"2050",12,"2010-12-31",45.64,3.148,TRUE
"2051",12,"2011-01-07",37.64,3.287,FALSE
"2052",12,"2011-01-14",43.15,3.312,FALSE
"2053",12,"2011-01-21",53.53,3.223,FALSE
"2054",12,"2011-01-28",50.74,3.342,FALSE
"2055",12,"2011-02-04",45.14,3.348,FALSE
"2056",12,"2011-02-11",51.3,3.381,TRUE
"2057",12,"2011-02-18",53.35,3.43,FALSE
"2058",12,"2011-02-25",48.45,3.53,FALSE
"2059",12,"2011-03-04",51.72,3.674,FALSE
"2060",12,"2011-03-11",57.75,3.818,FALSE
"2061",12,"2011-03-18",64.21,3.692,FALSE
"2062",12,"2011-03-25",54.4,3.909,FALSE
"2063",12,"2011-04-01",63.63,3.772,FALSE
"2064",12,"2011-04-08",64.47,4.003,FALSE
"2065",12,"2011-04-15",57.63,3.868,FALSE
"2066",12,"2011-04-22",72.12,4.134,FALSE
"2067",12,"2011-04-29",68.27,4.151,FALSE
"2068",12,"2011-05-06",68.4,4.193,FALSE
"2069",12,"2011-05-13",70.93,4.202,FALSE
"2070",12,"2011-05-20",66.59,4.169,FALSE
"2071",12,"2011-05-27",76.67,4.087,FALSE
"2072",12,"2011-06-03",71.81,4.031,FALSE
"2073",12,"2011-06-10",78.72,3.981,FALSE
"2074",12,"2011-06-17",86.84,3.935,FALSE
"2075",12,"2011-06-24",88.95,3.898,FALSE
"2076",12,"2011-07-01",89.85,3.842,FALSE
"2077",12,"2011-07-08",89.9,3.705,FALSE
"2078",12,"2011-07-15",88.1,3.692,FALSE
"2079",12,"2011-07-22",91.17,3.794,FALSE
"2080",12,"2011-07-29",93.29,3.805,FALSE
"2081",12,"2011-08-05",90.61,3.803,FALSE
"2082",12,"2011-08-12",91.04,3.701,FALSE
"2083",12,"2011-08-19",91.74,3.743,FALSE
"2084",12,"2011-08-26",94.61,3.74,FALSE
"2085",12,"2011-09-02",93.66,3.798,FALSE
"2086",12,"2011-09-09",88,3.913,TRUE
"2087",12,"2011-09-16",76.36,3.918,FALSE
"2088",12,"2011-09-23",82.95,3.789,FALSE
"2089",12,"2011-09-30",83.26,3.877,FALSE
"2090",12,"2011-10-07",70.44,3.827,FALSE
"2091",12,"2011-10-14",67.31,3.805,FALSE
"2092",12,"2011-10-21",73.05,3.842,FALSE
"2093",12,"2011-10-28",67.41,3.727,FALSE
"2094",12,"2011-11-04",59.77,3.828,FALSE
"2095",12,"2011-11-11",48.76,3.824,FALSE
"2096",12,"2011-11-18",54.2,3.813,FALSE
"2097",12,"2011-11-25",53.25,3.622,TRUE
"2098",12,"2011-12-02",52.5,3.701,FALSE
"2099",12,"2011-12-09",42.17,3.644,FALSE
"2100",12,"2011-12-16",43.29,3.6,FALSE
"2101",12,"2011-12-23",45.4,3.541,FALSE
"2102",12,"2011-12-30",44.64,3.428,TRUE
"2103",12,"2012-01-06",50.43,3.599,FALSE
"2104",12,"2012-01-13",48.07,3.657,FALSE
"2105",12,"2012-01-20",46.2,3.66,FALSE
"2106",12,"2012-01-27",50.43,3.675,FALSE
"2107",12,"2012-02-03",50.58,3.702,FALSE
"2108",12,"2012-02-10",52.27,3.722,TRUE
"2109",12,"2012-02-17",51.8,3.781,FALSE
"2110",12,"2012-02-24",53.13,3.95,FALSE
"2111",12,"2012-03-02",52.27,4.178,FALSE
"2112",12,"2012-03-09",54.54,4.25,FALSE
"2113",12,"2012-03-16",64.44,4.273,FALSE
"2114",12,"2012-03-23",56.26,4.038,FALSE
"2115",12,"2012-03-30",64.36,4.294,FALSE
"2116",12,"2012-04-06",64.05,4.121,FALSE
"2117",12,"2012-04-13",64.28,4.254,FALSE
"2118",12,"2012-04-20",66.73,4.222,FALSE
"2119",12,"2012-04-27",77.99,4.193,FALSE
"2120",12,"2012-05-04",76.03,4.171,FALSE
"2121",12,"2012-05-11",77.27,4.186,FALSE
"2122",12,"2012-05-18",84.51,4.11,FALSE
"2123",12,"2012-05-25",83.84,4.293,FALSE
"2124",12,"2012-06-01",78.11,4.277,FALSE
"2125",12,"2012-06-08",84.83,4.103,FALSE
"2126",12,"2012-06-15",85.94,4.144,FALSE
"2127",12,"2012-06-22",91.61,4.014,FALSE
"2128",12,"2012-06-29",90.47,3.875,FALSE
"2129",12,"2012-07-06",89.13,3.765,FALSE
"2130",12,"2012-07-13",95.61,3.723,FALSE
"2131",12,"2012-07-20",85.53,3.726,FALSE
"2132",12,"2012-07-27",93.47,3.769,FALSE
"2133",12,"2012-08-03",88.16,3.76,FALSE
"2134",12,"2012-08-10",95.91,3.811,FALSE
"2135",12,"2012-08-17",94.87,4.002,FALSE
"2136",12,"2012-08-24",85.32,4.055,FALSE
"2137",12,"2012-08-31",89.78,4.093,FALSE
"2138",12,"2012-09-07",88.52,4.124,TRUE
"2139",12,"2012-09-14",83.64,4.133,FALSE
"2140",12,"2012-09-21",82.97,4.125,FALSE
"2141",12,"2012-09-28",81.22,3.966,FALSE
"2142",12,"2012-10-05",81.61,3.966,FALSE
"2143",12,"2012-10-12",71.74,4.468,FALSE
"2144",12,"2012-10-19",68.66,4.449,FALSE
"2145",12,"2012-10-26",65.95,4.301,FALSE
"2146",12,"2012-11-02",63.22,4.099,FALSE
"2147",12,"2012-11-09",65.31,3.951,FALSE
"2148",12,"2012-11-16",49.39,3.834,FALSE
"2149",12,"2012-11-23",58.07,3.759,TRUE
"2150",12,"2012-11-30",57.03,3.581,FALSE
"2151",12,"2012-12-07",57.83,3.668,FALSE
"2152",12,"2012-12-14",49.74,3.467,FALSE
"2153",12,"2012-12-21",42.83,3.393,FALSE
"2154",12,"2012-12-28",43.35,3.48,TRUE
"2155",12,"2013-01-04",38.8,3.51,FALSE
"2156",12,"2013-01-11",44.59,3.542,FALSE
"2157",12,"2013-01-18",36.49,3.545,FALSE
"2158",12,"2013-01-25",49.21,3.337,FALSE
"2159",12,"2013-02-01",49.54,3.6,FALSE
"2160",12,"2013-02-08",54.96,3.795,TRUE
"2161",12,"2013-02-15",47.12,3.924,FALSE
"2162",12,"2013-02-22",49.57,4.031,FALSE
"2163",12,"2013-03-01",48.08,4.109,FALSE
"2164",12,"2013-03-08",60.4,3.874,FALSE
"2165",12,"2013-03-15",61.7,4.104,FALSE
"2166",12,"2013-03-22",68.75,4.062,FALSE
"2167",12,"2013-03-29",62.86,4.016,FALSE
"2168",12,"2013-04-05",69.47,3.998,FALSE
"2169",12,"2013-04-12",65.6,3.981,FALSE
"2170",12,"2013-04-19",64.35,3.76,FALSE
"2171",12,"2013-04-26",70.74,3.889,FALSE
"2172",12,"2013-05-03",76.84,3.671,FALSE
"2173",12,"2013-05-10",70.18,3.689,FALSE
"2174",12,"2013-05-17",83.43,3.809,FALSE
"2175",12,"2013-05-24",77.87,3.835,FALSE
"2176",12,"2013-05-31",81.08,3.829,FALSE
"2177",12,"2013-06-07",89.89,3.789,FALSE
"2178",12,"2013-06-14",92.14,3.771,FALSE
"2179",12,"2013-06-21",87.28,3.766,FALSE
"2180",12,"2013-06-28",89.94,3.781,FALSE
"2181",12,"2013-07-05",101.95,3.753,FALSE
"2182",12,"2013-07-12",92.61,3.737,FALSE
"2183",12,"2013-07-19",93.75,3.823,FALSE
"2184",12,"2013-07-26",90.27,3.865,FALSE
"2185",13,"2010-02-05",31.53,2.666,FALSE
"2186",13,"2010-02-12",33.16,2.671,TRUE
"2187",13,"2010-02-19",35.7,2.654,FALSE
"2188",13,"2010-02-26",29.98,2.667,FALSE
"2189",13,"2010-03-05",40.65,2.681,FALSE
"2190",13,"2010-03-12",37.62,2.733,FALSE
"2191",13,"2010-03-19",42.49,2.782,FALSE
"2192",13,"2010-03-26",41.48,2.819,FALSE
"2193",13,"2010-04-02",42.15,2.842,FALSE
"2194",13,"2010-04-09",38.97,2.877,FALSE
"2195",13,"2010-04-16",50.39,2.915,FALSE
"2196",13,"2010-04-23",55.66,2.936,FALSE
"2197",13,"2010-04-30",48.33,2.941,FALSE
"2198",13,"2010-05-07",44.42,2.948,FALSE
"2199",13,"2010-05-14",50.15,2.962,FALSE
"2200",13,"2010-05-21",57.71,2.95,FALSE
"2201",13,"2010-05-28",53.11,2.908,FALSE
"2202",13,"2010-06-04",59.85,2.871,FALSE
"2203",13,"2010-06-11",65.24,2.841,FALSE
"2204",13,"2010-06-18",58.41,2.819,FALSE
"2205",13,"2010-06-25",71.83,2.82,FALSE
"2206",13,"2010-07-02",78.82,2.814,FALSE
"2207",13,"2010-07-09",71.33,2.802,FALSE
"2208",13,"2010-07-16",77.79,2.791,FALSE
"2209",13,"2010-07-23",82.27,2.797,FALSE
"2210",13,"2010-07-30",78.94,2.797,FALSE
"2211",13,"2010-08-06",81.24,2.802,FALSE
"2212",13,"2010-08-13",74.93,2.837,FALSE
"2213",13,"2010-08-20",76.34,2.85,FALSE
"2214",13,"2010-08-27",75.31,2.854,FALSE
"2215",13,"2010-09-03",65.71,2.868,FALSE
"2216",13,"2010-09-10",65.74,2.87,TRUE
"2217",13,"2010-09-17",66.84,2.875,FALSE
"2218",13,"2010-09-24",68.22,2.872,FALSE
"2219",13,"2010-10-01",68.74,2.853,FALSE
"2220",13,"2010-10-08",63.03,2.841,FALSE
"2221",13,"2010-10-15",54.12,2.845,FALSE
"2222",13,"2010-10-22",56.89,2.849,FALSE
"2223",13,"2010-10-29",45.12,2.841,FALSE
"2224",13,"2010-11-05",49.96,2.831,FALSE
"2225",13,"2010-11-12",42.55,2.831,FALSE
"2226",13,"2010-11-19",42,2.842,FALSE
"2227",13,"2010-11-26",28.22,2.83,TRUE
"2228",13,"2010-12-03",25.8,2.812,FALSE
"2229",13,"2010-12-10",36.78,2.817,FALSE
"2230",13,"2010-12-17",35.21,2.842,FALSE
"2231",13,"2010-12-24",34.9,2.846,FALSE
"2232",13,"2010-12-31",26.79,2.868,TRUE
"2233",13,"2011-01-07",16.94,2.891,FALSE
"2234",13,"2011-01-14",20.6,2.903,FALSE
"2235",13,"2011-01-21",34.8,2.934,FALSE
"2236",13,"2011-01-28",31.64,2.96,FALSE
"2237",13,"2011-02-04",23.35,2.974,FALSE
"2238",13,"2011-02-11",30.83,3.034,TRUE
"2239",13,"2011-02-18",40.85,3.062,FALSE
"2240",13,"2011-02-25",33.17,3.12,FALSE
"2241",13,"2011-03-04",34.23,3.23,FALSE
"2242",13,"2011-03-11",41.28,3.346,FALSE
"2243",13,"2011-03-18",44.69,3.407,FALSE
"2244",13,"2011-03-25",42.38,3.435,FALSE
"2245",13,"2011-04-01",42.49,3.487,FALSE
"2246",13,"2011-04-08",42.75,3.547,FALSE
"2247",13,"2011-04-15",41.72,3.616,FALSE
"2248",13,"2011-04-22",47.55,3.655,FALSE
"2249",13,"2011-04-29",43.85,3.683,FALSE
"2250",13,"2011-05-06",47.75,3.744,FALSE
"2251",13,"2011-05-13",52.4,3.77,FALSE
"2252",13,"2011-05-20",52.12,3.802,FALSE
"2253",13,"2011-05-27",54.62,3.778,FALSE
"2254",13,"2011-06-03",52.76,3.752,FALSE
"2255",13,"2011-06-10",61.39,3.732,FALSE
"2256",13,"2011-06-17",63.35,3.704,FALSE
"2257",13,"2011-06-24",66.38,3.668,FALSE
"2258",13,"2011-07-01",74.29,3.613,FALSE
"2259",13,"2011-07-08",77.3,3.563,FALSE
"2260",13,"2011-07-15",75.59,3.553,FALSE
"2261",13,"2011-07-22",78.5,3.563,FALSE
"2262",13,"2011-07-29",77.62,3.574,FALSE
"2263",13,"2011-08-05",75.56,3.595,FALSE
"2264",13,"2011-08-12",75.95,3.606,FALSE
"2265",13,"2011-08-19",76.68,3.578,FALSE
"2266",13,"2011-08-26",81.53,3.57,FALSE
"2267",13,"2011-09-02",77,3.58,FALSE
"2268",13,"2011-09-09",70.19,3.619,TRUE
"2269",13,"2011-09-16",67.54,3.641,FALSE
"2270",13,"2011-09-23",63.6,3.648,FALSE
"2271",13,"2011-09-30",68.28,3.623,FALSE
"2272",13,"2011-10-07",60.62,3.592,FALSE
"2273",13,"2011-10-14",51.74,3.567,FALSE
"2274",13,"2011-10-21",54.66,3.579,FALSE
"2275",13,"2011-10-28",47.41,3.567,FALSE
"2276",13,"2011-11-04",43.51,3.538,FALSE
"2277",13,"2011-11-11",33.8,3.513,FALSE
"2278",13,"2011-11-18",40.65,3.489,FALSE
"2279",13,"2011-11-25",38.89,3.445,TRUE
"2280",13,"2011-12-02",33.94,3.389,FALSE
"2281",13,"2011-12-09",24.82,3.341,FALSE
"2282",13,"2011-12-16",27.85,3.282,FALSE
"2283",13,"2011-12-23",24.76,3.186,FALSE
"2284",13,"2011-12-30",31.53,3.119,TRUE
"2285",13,"2012-01-06",33.8,3.08,FALSE
"2286",13,"2012-01-13",25.61,3.056,FALSE
"2287",13,"2012-01-20",32.71,3.047,FALSE
"2288",13,"2012-01-27",34.32,3.058,FALSE
"2289",13,"2012-02-03",31.39,3.077,FALSE
"2290",13,"2012-02-10",33.73,3.116,TRUE
"2291",13,"2012-02-17",36.57,3.119,FALSE
"2292",13,"2012-02-24",35.38,3.145,FALSE
"2293",13,"2012-03-02",32.36,3.242,FALSE
"2294",13,"2012-03-09",38.24,3.38,FALSE
"2295",13,"2012-03-16",52.5,3.529,FALSE
"2296",13,"2012-03-23",47.83,3.671,FALSE
"2297",13,"2012-03-30",53.2,3.734,FALSE
"2298",13,"2012-04-06",48.85,3.793,FALSE
"2299",13,"2012-04-13",51.7,3.833,FALSE
"2300",13,"2012-04-20",50.24,3.845,FALSE
"2301",13,"2012-04-27",64.8,3.842,FALSE
"2302",13,"2012-05-04",54.41,3.831,FALSE
"2303",13,"2012-05-11",56.47,3.809,FALSE
"2304",13,"2012-05-18",65.17,3.808,FALSE
"2305",13,"2012-05-25",62.39,3.801,FALSE
"2306",13,"2012-06-01",61.11,3.788,FALSE
"2307",13,"2012-06-08",68.4,3.776,FALSE
"2308",13,"2012-06-15",65.97,3.756,FALSE
"2309",13,"2012-06-22",72.89,3.737,FALSE
"2310",13,"2012-06-29",82,3.681,FALSE
"2311",13,"2012-07-06",79.23,3.63,FALSE
"2312",13,"2012-07-13",83.68,3.595,FALSE
"2313",13,"2012-07-20",75.69,3.556,FALSE
"2314",13,"2012-07-27",80.42,3.537,FALSE
"2315",13,"2012-08-03",81.99,3.512,FALSE
"2316",13,"2012-08-10",81.69,3.509,FALSE
"2317",13,"2012-08-17",79.4,3.545,FALSE
"2318",13,"2012-08-24",77.37,3.582,FALSE
"2319",13,"2012-08-31",79.18,3.624,FALSE
"2320",13,"2012-09-07",70.65,3.689,TRUE
"2321",13,"2012-09-14",68.55,3.749,FALSE
"2322",13,"2012-09-21",67.96,3.821,FALSE
"2323",13,"2012-09-28",64.8,3.821,FALSE
"2324",13,"2012-10-05",61.79,3.815,FALSE
"2325",13,"2012-10-12",55.1,3.797,FALSE
"2326",13,"2012-10-19",52.06,3.781,FALSE
"2327",13,"2012-10-26",46.97,3.755,FALSE
"2328",13,"2012-11-02",52.55,3.702,FALSE
"2329",13,"2012-11-09",50.48,3.663,FALSE
"2330",13,"2012-11-16",33.3,3.612,FALSE
"2331",13,"2012-11-23",46.21,3.562,TRUE
"2332",13,"2012-11-30",41.64,3.524,FALSE
"2333",13,"2012-12-07",43.67,3.456,FALSE
"2334",13,"2012-12-14",35.62,3.379,FALSE
"2335",13,"2012-12-21",29.9,3.263,FALSE
"2336",13,"2012-12-28",30.07,3.147,TRUE
"2337",13,"2013-01-04",13.43,3.066,FALSE
"2338",13,"2013-01-11",20,2.982,FALSE
"2339",13,"2013-01-18",11.44,2.914,FALSE
"2340",13,"2013-01-25",14.75,2.927,FALSE
"2341",13,"2013-02-01",30.44,3.029,FALSE
"2342",13,"2013-02-08",26.11,3.192,TRUE
"2343",13,"2013-02-15",27.12,3.323,FALSE
"2344",13,"2013-02-22",29.97,3.459,FALSE
"2345",13,"2013-03-01",26.97,3.521,FALSE
"2346",13,"2013-03-08",37.63,3.526,FALSE
"2347",13,"2013-03-15",46.72,3.518,FALSE
"2348",13,"2013-03-22",42.94,3.518,FALSE
"2349",13,"2013-03-29",41.71,3.518,FALSE
"2350",13,"2013-04-05",53.84,3.547,FALSE
"2351",13,"2013-04-12",45.29,3.576,FALSE
"2352",13,"2013-04-19",41.07,3.559,FALSE
"2353",13,"2013-04-26",48.17,3.541,FALSE
"2354",13,"2013-05-03",54.51,3.535,FALSE
"2355",13,"2013-05-10",59.55,3.543,FALSE
"2356",13,"2013-05-17",70.01,3.609,FALSE
"2357",13,"2013-05-24",57.25,3.72,FALSE
"2358",13,"2013-05-31",60.51,3.773,FALSE
"2359",13,"2013-06-07",67.49,3.779,FALSE
"2360",13,"2013-06-14",76.41,3.771,FALSE
"2361",13,"2013-06-21",70.49,3.74,FALSE
"2362",13,"2013-06-28",75.24,3.726,FALSE
"2363",13,"2013-07-05",85.58,3.696,FALSE
"2364",13,"2013-07-12",78.93,3.666,FALSE
"2365",13,"2013-07-19",80.81,3.665,FALSE
"2366",13,"2013-07-26",83.62,3.669,FALSE
"2367",14,"2010-02-05",27.31,2.784,FALSE
"2368",14,"2010-02-12",27.73,2.773,TRUE
"2369",14,"2010-02-19",31.27,2.745,FALSE
"2370",14,"2010-02-26",34.89,2.754,FALSE
"2371",14,"2010-03-05",37.13,2.777,FALSE
"2372",14,"2010-03-12",45.8,2.818,FALSE
"2373",14,"2010-03-19",48.79,2.844,FALSE
"2374",14,"2010-03-26",54.36,2.854,FALSE
"2375",14,"2010-04-02",47.74,2.85,FALSE
"2376",14,"2010-04-09",65.45,2.869,FALSE
"2377",14,"2010-04-16",54.28,2.899,FALSE
"2378",14,"2010-04-23",53.47,2.902,FALSE
"2379",14,"2010-04-30",53.15,2.921,FALSE
"2380",14,"2010-05-07",70.75,2.966,FALSE
"2381",14,"2010-05-14",54.26,2.982,FALSE
"2382",14,"2010-05-21",62.62,2.958,FALSE
"2383",14,"2010-05-28",69.27,2.899,FALSE
"2384",14,"2010-06-04",75.93,2.847,FALSE
"2385",14,"2010-06-11",69.71,2.809,FALSE
"2386",14,"2010-06-18",72.62,2.78,FALSE
"2387",14,"2010-06-25",79.32,2.808,FALSE
"2388",14,"2010-07-02",76.61,2.815,FALSE
"2389",14,"2010-07-09",82.45,2.793,FALSE
"2390",14,"2010-07-16",77.84,2.783,FALSE
"2391",14,"2010-07-23",81.46,2.771,FALSE
"2392",14,"2010-07-30",79.78,2.781,FALSE
"2393",14,"2010-08-06",77.17,2.784,FALSE
"2394",14,"2010-08-13",78.44,2.805,FALSE
"2395",14,"2010-08-20",76.01,2.779,FALSE
"2396",14,"2010-08-27",71.36,2.755,FALSE
"2397",14,"2010-09-03",78.37,2.715,FALSE
"2398",14,"2010-09-10",70.87,2.699,TRUE
"2399",14,"2010-09-17",66.55,2.706,FALSE
"2400",14,"2010-09-24",68.59,2.713,FALSE
"2401",14,"2010-10-01",70.58,2.707,FALSE
"2402",14,"2010-10-08",56.49,2.764,FALSE
"2403",14,"2010-10-15",58.61,2.868,FALSE
"2404",14,"2010-10-22",53.15,2.917,FALSE
"2405",14,"2010-10-29",61.3,2.921,FALSE
"2406",14,"2010-11-05",45.65,2.917,FALSE
"2407",14,"2010-11-12",46.14,2.931,FALSE
"2408",14,"2010-11-19",50.02,3,FALSE
"2409",14,"2010-11-26",46.15,3.039,TRUE
"2410",14,"2010-12-03",40.93,3.046,FALSE
"2411",14,"2010-12-10",30.54,3.109,FALSE
"2412",14,"2010-12-17",30.51,3.14,FALSE
"2413",14,"2010-12-24",30.59,3.141,FALSE
"2414",14,"2010-12-31",29.67,3.179,TRUE
"2415",14,"2011-01-07",34.32,3.193,FALSE
"2416",14,"2011-01-14",24.78,3.205,FALSE
"2417",14,"2011-01-21",30.55,3.229,FALSE
"2418",14,"2011-01-28",24.05,3.237,FALSE
"2419",14,"2011-02-04",28.73,3.231,FALSE
"2420",14,"2011-02-11",30.3,3.239,TRUE
"2421",14,"2011-02-18",40.7,3.245,FALSE
"2422",14,"2011-02-25",35.78,3.274,FALSE
"2423",14,"2011-03-04",38.65,3.433,FALSE
"2424",14,"2011-03-11",45.01,3.582,FALSE
"2425",14,"2011-03-18",46.66,3.631,FALSE
"2426",14,"2011-03-25",41.76,3.625,FALSE
"2427",14,"2011-04-01",37.27,3.638,FALSE
"2428",14,"2011-04-08",48.71,3.72,FALSE
"2429",14,"2011-04-15",53.69,3.821,FALSE
"2430",14,"2011-04-22",53.04,3.892,FALSE
"2431",14,"2011-04-29",66.18,3.962,FALSE
"2432",14,"2011-05-06",58.21,4.046,FALSE
"2433",14,"2011-05-13",60.38,4.066,FALSE
"2434",14,"2011-05-20",62.28,4.062,FALSE
"2435",14,"2011-05-27",69.7,3.985,FALSE
"2436",14,"2011-06-03",76.38,3.922,FALSE
"2437",14,"2011-06-10",73.88,3.881,FALSE
"2438",14,"2011-06-17",69.32,3.842,FALSE
"2439",14,"2011-06-24",74.85,3.804,FALSE
"2440",14,"2011-07-01",74.04,3.748,FALSE
"2441",14,"2011-07-08",77.49,3.711,FALSE
"2442",14,"2011-07-15",78.47,3.76,FALSE
"2443",14,"2011-07-22",82.33,3.811,FALSE
"2444",14,"2011-07-29",81.31,3.829,FALSE
"2445",14,"2011-08-05",78.22,3.842,FALSE
"2446",14,"2011-08-12",77,3.812,FALSE
"2447",14,"2011-08-19",72.98,3.747,FALSE
"2448",14,"2011-08-26",72.55,3.704,FALSE
"2449",14,"2011-09-02",70.63,3.703,FALSE
"2450",14,"2011-09-09",71.48,3.738,TRUE
"2451",14,"2011-09-16",69.17,3.742,FALSE
"2452",14,"2011-09-23",63.75,3.711,FALSE
"2453",14,"2011-09-30",70.66,3.645,FALSE
"2454",14,"2011-10-07",55.82,3.583,FALSE
"2455",14,"2011-10-14",63.82,3.541,FALSE
"2456",14,"2011-10-21",59.6,3.57,FALSE
"2457",14,"2011-10-28",51.78,3.569,FALSE
"2458",14,"2011-11-04",43.92,3.551,FALSE
"2459",14,"2011-11-11",47.65,3.53,FALSE
"2460",14,"2011-11-18",51.34,3.53,FALSE
"2461",14,"2011-11-25",48.71,3.492,TRUE
"2462",14,"2011-12-02",50.19,3.452,FALSE
"2463",14,"2011-12-09",46.57,3.415,FALSE
"2464",14,"2011-12-16",39.93,3.413,FALSE
"2465",14,"2011-12-23",42.27,3.389,FALSE
"2466",14,"2011-12-30",37.79,3.389,TRUE
"2467",14,"2012-01-06",35.88,3.422,FALSE
"2468",14,"2012-01-13",41.18,3.513,FALSE
"2469",14,"2012-01-20",31.85,3.533,FALSE
"2470",14,"2012-01-27",37.93,3.567,FALSE
"2471",14,"2012-02-03",42.96,3.617,FALSE
"2472",14,"2012-02-10",37,3.64,TRUE
"2473",14,"2012-02-17",36.85,3.695,FALSE
"2474",14,"2012-02-24",42.86,3.739,FALSE
"2475",14,"2012-03-02",41.55,3.816,FALSE
"2476",14,"2012-03-09",45.52,3.848,FALSE
"2477",14,"2012-03-16",50.56,3.862,FALSE
"2478",14,"2012-03-23",59.45,3.9,FALSE
"2479",14,"2012-03-30",50.04,3.953,FALSE
"2480",14,"2012-04-06",49.73,3.996,FALSE
"2481",14,"2012-04-13",51.83,4.044,FALSE
"2482",14,"2012-04-20",63.13,4.027,FALSE
"2483",14,"2012-04-27",53.2,4.004,FALSE
"2484",14,"2012-05-04",55.21,3.951,FALSE
"2485",14,"2012-05-11",61.24,3.889,FALSE
"2486",14,"2012-05-18",66.3,3.848,FALSE
"2487",14,"2012-05-25",67.21,3.798,FALSE
"2488",14,"2012-06-01",74.48,3.742,FALSE
"2489",14,"2012-06-08",64.3,3.689,FALSE
"2490",14,"2012-06-15",71.93,3.62,FALSE
"2491",14,"2012-06-22",74.22,3.564,FALSE
"2492",14,"2012-06-29",75.22,3.506,FALSE
"2493",14,"2012-07-06",82.99,3.475,FALSE
"2494",14,"2012-07-13",79.97,3.523,FALSE
"2495",14,"2012-07-20",78.89,3.567,FALSE
"2496",14,"2012-07-27",77.2,3.647,FALSE
"2497",14,"2012-08-03",76.58,3.654,FALSE
"2498",14,"2012-08-10",78.65,3.722,FALSE
"2499",14,"2012-08-17",75.71,3.807,FALSE
"2500",14,"2012-08-24",72.62,3.834,FALSE
"2501",14,"2012-08-31",75.09,3.867,FALSE
"2502",14,"2012-09-07",75.7,3.911,TRUE
"2503",14,"2012-09-14",67.87,3.948,FALSE
"2504",14,"2012-09-21",65.32,4.038,FALSE
"2505",14,"2012-09-28",64.88,3.997,FALSE
"2506",14,"2012-10-05",64.89,3.985,FALSE
"2507",14,"2012-10-12",54.47,4,FALSE
"2508",14,"2012-10-19",56.47,3.969,FALSE
"2509",14,"2012-10-26",58.85,3.882,FALSE
"2510",14,"2012-11-02",52.45,3.787,FALSE
"2511",14,"2012-11-09",41.2,3.771,FALSE
"2512",14,"2012-11-16",45.61,3.75,FALSE
"2513",14,"2012-11-23",43.08,3.748,TRUE
"2514",14,"2012-11-30",37.43,3.729,FALSE
"2515",14,"2012-12-07",45.53,3.688,FALSE
"2516",14,"2012-12-14",43.55,3.637,FALSE
"2517",14,"2012-12-21",43.54,3.577,FALSE
"2518",14,"2012-12-28",35.96,3.563,TRUE
"2519",14,"2013-01-04",32.87,3.592,FALSE
"2520",14,"2013-01-11",38.78,3.611,FALSE
"2521",14,"2013-01-18",41.45,3.605,FALSE
"2522",14,"2013-01-25",26.49,3.583,FALSE
"2523",14,"2013-02-01",34.92,3.615,FALSE
"2524",14,"2013-02-08",28.99,3.753,TRUE
"2525",14,"2013-02-15",35.87,3.814,FALSE
"2526",14,"2013-02-22",31.48,3.859,FALSE
"2527",14,"2013-03-01",39.72,3.89,FALSE
"2528",14,"2013-03-08",36.13,3.86,FALSE
"2529",14,"2013-03-15",42.81,3.834,FALSE
"2530",14,"2013-03-22",36.55,3.8,FALSE
"2531",14,"2013-03-29",40.68,3.784,FALSE
"2532",14,"2013-04-05",43.94,3.763,FALSE
"2533",14,"2013-04-12",57.39,3.724,FALSE
"2534",14,"2013-04-19",56.27,3.676,FALSE
"2535",14,"2013-04-26",50.64,3.615,FALSE
"2536",14,"2013-05-03",56.07,3.592,FALSE
"2537",14,"2013-05-10",58.86,3.583,FALSE
